customer_id,segment,segment_name,recency,frequency,monetary_gross,churned
16477,0,Loyal Customers,22,9,3378.07,0
16481,1,At Risk,467,3,453.38,1
16485,2,Potential Loyalists,240,6,1931.03,0
16487,1,At Risk,385,2,209.4,1
16489,1,At Risk,188,2,303.70000000000005,1
16490,1,At Risk,238,2,205.41,1
16491,1,At Risk,208,2,801.66,0
16493,2,Potential Loyalists,93,5,1148.2599999999998,0
16496,0,Loyal Customers,15,5,1916.29,0
16497,3,Champions,11,22,5280.290000000001,0
16499,2,Potential Loyalists,168,13,2578.34,1
16500,1,At Risk,138,5,608.05,0
16502,1,At Risk,428,2,266.5,1
16503,3,Champions,22,12,3275.8,0
16510,2,Potential Loyalists,180,6,2079.75,1
16511,2,Potential Loyalists,74,4,1207.51,0
16515,2,Potential Loyalists,54,7,2211.5,0
16518,1,At Risk,78,5,665.7500000000001,0
16519,1,At Risk,173,3,444.88,0
16520,2,Potential Loyalists,47,6,2058.9700000000003,0
16521,1,At Risk,223,3,1144.2600000000002,1
16522,1,At Risk,243,2,433.36,1
16523,3,Champions,7,20,5333.46,0
16524,1,At Risk,254,2,308.14,1
16525,3,Champions,4,40,18643.480000000003,0
16529,1,At Risk,285,3,1556.75,0
16531,2,Potential Loyalists,102,8,1538.57,0
16532,2,Potential Loyalists,146,3,3918.24,0
16538,1,At Risk,349,3,399.62,1
16539,0,Loyal Customers,27,9,3396.8100000000004,0
16541,1,At Risk,543,2,424.03,1
16543,1,At Risk,391,2,292.21,1
16544,1,At Risk,327,6,376.7,1
16546,2,Potential Loyalists,98,7,5606.47,1
16549,3,Champions,142,28,9147.04,0
16550,3,Champions,43,24,8169.17,0
16551,2,Potential Loyalists,144,5,1626.07,0
16552,1,At Risk,50,2,475.02,1
16553,3,Champions,13,33,15655.37,0
16554,3,Champions,12,16,2318.73,0
16555,2,Potential Loyalists,309,8,1629.7899999999995,0
16556,3,Champions,9,21,6337.61,0
16558,3,Champions,0,36,8985.599999999999,0
16560,2,Potential Loyalists,166,8,2539.1500000000005,0
16563,2,Potential Loyalists,208,6,3345.0199999999995,0
16565,1,At Risk,172,5,773.0500000000001,1
16566,0,Loyal Customers,0,2,280.12,0
16567,0,Loyal Customers,2,2,865.6,1
16568,1,At Risk,235,2,1020.9,1
16569,1,At Risk,439,4,1331.03,0
16570,3,Champions,13,21,5169.139999999999,0
16571,2,Potential Loyalists,89,13,3263.73,0
16573,1,At Risk,90,2,292.63,0
16574,1,At Risk,231,2,850.3400000000001,0
16576,1,At Risk,217,5,540.87,1
16579,1,At Risk,173,2,295.05,1
16583,1,At Risk,181,2,531.4,1
16584,2,Potential Loyalists,54,6,2839.5299999999997,0
16585,1,At Risk,401,2,341.59,1
16586,2,Potential Loyalists,56,3,1462.78,1
16588,2,Potential Loyalists,194,4,1361.2799999999995,1
16590,1,At Risk,189,3,605.9,1
16592,3,Champions,7,23,4847.06,0
16593,2,Potential Loyalists,135,7,810.7100000000002,0
16595,2,Potential Loyalists,184,4,1450.02,0
16596,1,At Risk,174,3,450.13,0
16598,1,At Risk,85,2,145.05,1
16600,2,Potential Loyalists,61,12,1577.35,0
16601,1,At Risk,198,2,439.44999999999993,0
16602,1,At Risk,193,3,235.25,0
16604,1,At Risk,356,3,432.4500000000001,1
16606,1,At Risk,212,2,357.66,1
16607,3,Champions,15,21,4076.2200000000007,0
16608,1,At Risk,261,2,1288.72,1
16611,0,Loyal Customers,41,6,1655.64,0
16612,2,Potential Loyalists,119,7,2337.82,0
16614,1,At Risk,210,2,673.5999999999998,0
16615,1,At Risk,376,2,291.5,1
16618,0,Loyal Customers,11,5,1441.29,0
16619,2,Potential Loyalists,61,5,1938.33,1
16620,2,Potential Loyalists,68,5,1675.73,0
16622,1,At Risk,350,2,225.4,1
16623,0,Loyal Customers,53,5,1015.24,1
16625,2,Potential Loyalists,82,6,1654.03,1
16628,0,Loyal Customers,26,4,842.96,0
16630,1,At Risk,215,2,106.8,1
16631,2,Potential Loyalists,289,8,1892.52,1
16632,1,At Risk,293,2,406.4,1
16634,0,Loyal Customers,30,10,1814.61,1
16636,2,Potential Loyalists,246,4,3802.04,1
16638,2,Potential Loyalists,61,12,1961.25,0
16639,0,Loyal Customers,14,3,961.62,0
16642,0,Loyal Customers,14,4,696.85,0
16643,1,At Risk,53,3,923.11,1
16646,1,At Risk,252,2,678.8,1
16647,0,Loyal Customers,12,3,455.59,0
16648,1,At Risk,263,2,382.14,0
16650,2,Potential Loyalists,228,6,1397.69,0
16652,3,Champions,20,18,13831.04,0
16654,0,Loyal Customers,28,7,1612.0500000000002,0
16655,2,Potential Loyalists,139,8,3566.0999999999995,0
16656,3,Champions,0,31,11764.85,0
16658,2,Potential Loyalists,176,8,804.07,1
16660,0,Loyal Customers,18,5,996.26,0
16661,1,At Risk,348,5,986.63,1
16668,0,Loyal Customers,22,9,678.2800000000001,0
16670,3,Champions,55,23,5882.47,0
16675,1,At Risk,249,2,608.8599999999999,1
16676,0,Loyal Customers,12,6,1868.28,0
16677,1,At Risk,201,3,880.6200000000002,1
16678,0,Loyal Customers,5,6,1266.65,0
16679,1,At Risk,174,3,793.06,1
16680,1,At Risk,336,2,637.75,0
16681,0,Loyal Customers,13,4,1027.34,0
16683,1,At Risk,337,2,320.25,1
16684,3,Champions,13,48,105565.15,0
16686,3,Champions,2,15,3237.66,0
16690,0,Loyal Customers,9,3,213.95,0
16691,1,At Risk,226,2,178.82999999999998,1
16692,2,Potential Loyalists,64,4,1764.7,1
16693,1,At Risk,79,4,875.0100000000001,0
16695,1,At Risk,369,2,193.15,1
16699,2,Potential Loyalists,188,8,994.6,1
16700,3,Champions,5,23,7039.389999999999,0
16701,3,Champions,13,23,6413.6,0
16702,2,Potential Loyalists,223,5,1109.5299999999995,1
16704,1,At Risk,426,2,695.6600000000002,1
16705,3,Champions,7,45,36088.55,0
16707,1,At Risk,208,4,551.11,1
16709,3,Champions,7,13,8042.18,0
16710,3,Champions,15,19,5503.6900000000005,0
16711,2,Potential Loyalists,110,7,1816.25,0
16712,0,Loyal Customers,20,6,1825.93,0
16713,3,Champions,43,32,10249.19,0
16714,2,Potential Loyalists,125,6,1514.8,1
16716,2,Potential Loyalists,74,4,2149.68,1
16717,2,Potential Loyalists,118,13,3435.1000000000004,0
16718,2,Potential Loyalists,177,5,3647.53,1
16719,2,Potential Loyalists,43,14,3156.11,0
16720,1,At Risk,184,3,448.24000000000007,0
16722,3,Champions,8,17,6221.530000000001,0
16723,1,At Risk,251,2,712.48,0
16725,2,Potential Loyalists,110,15,1880.66,1
16726,0,Loyal Customers,4,6,1501.58,0
16727,2,Potential Loyalists,172,4,1437.42,1
16730,1,At Risk,42,3,480.94000000000005,0
16732,2,Potential Loyalists,204,8,3783.89,0
16735,3,Champions,43,18,5067.92,0
16736,2,Potential Loyalists,313,8,2956.5600000000004,1
16739,1,At Risk,321,2,463.43,0
16742,2,Potential Loyalists,300,13,2387.71,1
16743,0,Loyal Customers,19,10,3076.92,0
16745,0,Loyal Customers,19,9,3588.03,0
16746,3,Champions,2,35,14256.22,0
16748,3,Champions,25,13,3031.63,0
16749,2,Potential Loyalists,399,2,4387.08,1
16754,3,Champions,180,34,67502.47,1
16755,0,Loyal Customers,34,7,2312.2200000000003,0
16756,0,Loyal Customers,22,9,1312.37,1
16757,1,At Risk,126,2,270.48,1
16763,0,Loyal Customers,6,2,964.7000000000002,1
16765,1,At Risk,102,2,454.75,1
16767,0,Loyal Customers,27,8,5137.91,0
16768,2,Potential Loyalists,79,10,1413.28,0
16769,2,Potential Loyalists,68,4,1141.7500000000002,1
16770,2,Potential Loyalists,44,10,1818.51,0
16771,2,Potential Loyalists,83,8,3348.24,0
16772,2,Potential Loyalists,225,5,3723.55,1
16773,1,At Risk,244,2,249.65,0
16774,1,At Risk,231,4,932.93,0
16775,0,Loyal Customers,13,10,2053.03,0
16777,2,Potential Loyalists,65,5,1258.6600000000003,0
16779,3,Champions,27,46,26419.28,0
16780,1,At Risk,67,2,342.2499999999999,0
16781,1,At Risk,173,3,934.25,1
16782,3,Champions,12,42,9506.81,0
16784,1,At Risk,184,4,788.9300000000001,0
16787,1,At Risk,205,4,1035.4299999999998,1
16788,2,Potential Loyalists,62,4,1648.34,0
16791,3,Champions,21,14,2880.31,0
16792,1,At Risk,90,5,623.46,1
16794,1,At Risk,188,5,868.1999999999999,0
16795,2,Potential Loyalists,173,5,2492.39,1
16797,2,Potential Loyalists,201,9,1827.77,1
16798,1,At Risk,362,4,848.71,1
16799,1,At Risk,240,3,495.98,1
16802,1,At Risk,487,2,582.61,1
16805,1,At Risk,168,3,836.4200000000001,0
16807,0,Loyal Customers,23,7,1654.12,0
16809,0,Loyal Customers,16,7,1155.8200000000002,0
16810,0,Loyal Customers,0,4,842.0399999999998,1
16812,2,Potential Loyalists,168,5,2392.0,1
16814,3,Champions,0,27,10153.57,0
16815,1,At Risk,261,2,410.97,1
16816,1,At Risk,121,2,325.45,0
16817,0,Loyal Customers,26,14,2149.4,0
16819,1,At Risk,273,2,182.59,1
16822,1,At Risk,471,3,181.39,1
16823,0,Loyal Customers,35,8,2260.09,1
16825,1,At Risk,186,3,1051.71,0
16827,1,At Risk,201,5,387.18,1
16830,1,At Risk,250,4,881.59,0
16832,0,Loyal Customers,11,4,355.11,0
16833,2,Potential Loyalists,67,5,1973.8,0
16834,0,Loyal Customers,35,2,898.96,1
16835,2,Potential Loyalists,181,9,1439.31,0
16836,1,At Risk,214,2,530.5000000000001,0
16838,0,Loyal Customers,5,6,1159.61,1
16839,3,Champions,4,28,12357.329999999998,0
16840,1,At Risk,411,3,139.85,1
16841,0,Loyal Customers,21,9,2772.74,0
16843,3,Champions,5,28,13216.76,0
16844,1,At Risk,370,2,614.34,1
16846,1,At Risk,385,2,628.09,0
16848,1,At Risk,184,3,1130.1999999999998,0
16854,1,At Risk,225,2,1408.96,1
16856,1,At Risk,225,2,323.09000000000003,0
16858,2,Potential Loyalists,174,16,4668.28,1
16859,2,Potential Loyalists,69,6,1444.44,0
16860,2,Potential Loyalists,260,4,1610.62,1
16861,1,At Risk,176,4,772.8299999999999,0
16862,1,At Risk,355,4,662.3300000000002,1
16863,1,At Risk,168,3,659.9699999999999,0
16864,1,At Risk,242,2,409.25,1
16868,1,At Risk,202,3,393.39,1
16872,1,At Risk,235,3,533.1100000000001,0
16873,3,Champions,5,12,10727.22,0
16875,2,Potential Loyalists,49,16,2944.09,0
16882,1,At Risk,47,2,215.70000000000005,0
16883,2,Potential Loyalists,179,19,2247.89,0
16884,1,At Risk,364,2,644.08,0
16885,1,At Risk,165,2,428.63000000000005,0
16886,1,At Risk,252,2,134.0,1
16887,1,At Risk,208,2,465.84,0
16888,1,At Risk,208,3,437.15,1
16889,0,Loyal Customers,2,6,2530.9,1
16890,1,At Risk,284,3,277.91,1
16891,2,Potential Loyalists,179,7,1479.38,0
16892,1,At Risk,131,3,236.56,0
16893,1,At Risk,174,2,401.3499999999999,1
16894,2,Potential Loyalists,310,5,1324.0600000000002,1
16895,1,At Risk,246,4,902.28,0
16897,1,At Risk,107,3,289.78,1
16898,1,At Risk,173,4,623.64,0
16899,0,Loyal Customers,15,4,787.01,0
16903,1,At Risk,188,3,689.0400000000002,0
16904,2,Potential Loyalists,33,11,2662.4700000000003,0
16905,2,Potential Loyalists,44,16,2783.15,0
16906,0,Loyal Customers,13,5,1081.8200000000002,0
16907,0,Loyal Customers,42,7,1310.25,0
16908,1,At Risk,530,2,252.59,1
16911,1,At Risk,435,3,255.25,1
16912,0,Loyal Customers,8,11,3070.59,0
16913,1,At Risk,98,3,423.91,1
16915,2,Potential Loyalists,56,7,1088.2900000000002,0
16916,1,At Risk,180,3,739.3199999999999,0
16917,2,Potential Loyalists,84,3,1857.83,1
16918,2,Potential Loyalists,125,13,2420.25,0
16919,3,Champions,0,26,4584.81,0
16921,1,At Risk,250,2,276.88,0
16923,3,Champions,7,30,9291.27,0
16926,2,Potential Loyalists,179,6,1421.35,1
16927,1,At Risk,84,2,341.45000000000005,0
16928,3,Champions,23,18,2116.29,0
16931,0,Loyal Customers,2,11,2532.51,0
16932,1,At Risk,231,2,278.77000000000004,0
16933,2,Potential Loyalists,43,14,2842.75,0
16934,2,Potential Loyalists,191,5,1160.06,0
16935,1,At Risk,189,3,535.0999999999999,1
16938,2,Potential Loyalists,116,6,4574.400000000001,0
16939,1,At Risk,296,3,449.0,1
16940,2,Potential Loyalists,97,9,4135.46,0
16943,0,Loyal Customers,19,3,816.7299999999999,1
16945,3,Champions,9,24,5976.34,0
16946,2,Potential Loyalists,191,6,1222.04,1
16947,0,Loyal Customers,43,7,946.71,1
16948,2,Potential Loyalists,69,6,674.29,0
16949,0,Loyal Customers,26,3,505.75000000000006,0
16950,2,Potential Loyalists,175,9,2769.81,0
16952,1,At Risk,249,3,631.1700000000001,0
16954,2,Potential Loyalists,62,15,4938.280000000001,0
16955,2,Potential Loyalists,144,8,1145.7199999999998,0
16960,2,Potential Loyalists,60,7,1735.96,0
16961,1,At Risk,187,5,560.39,0
16964,1,At Risk,541,2,207.85,1
16972,1,At Risk,190,2,786.25,1
16974,1,At Risk,330,2,365.5,1
16975,1,At Risk,221,5,926.12,1
16977,1,At Risk,203,4,496.0,1
16978,1,At Risk,474,2,424.55,0
16979,2,Potential Loyalists,102,6,1354.89,0
16980,2,Potential Loyalists,63,3,1473.3300000000002,1
16983,2,Potential Loyalists,76,8,2401.31,0
16984,2,Potential Loyalists,207,13,6273.45,0
16985,3,Champions,19,22,8374.400000000001,0
16986,2,Potential Loyalists,253,9,3015.55,0
16987,0,Loyal Customers,13,6,1101.9500000000005,0
16990,1,At Risk,26,2,344.0,1
16992,3,Champions,7,12,4533.34,0
16993,1,At Risk,271,3,1950.95,1
16996,2,Potential Loyalists,53,10,1367.53,0
16997,1,At Risk,96,3,702.0,1
16998,0,Loyal Customers,7,5,394.1,0
17000,1,At Risk,204,2,406.3,1
17001,3,Champions,15,13,4453.17,0
17002,0,Loyal Customers,23,6,2071.34,0
17003,1,At Risk,210,4,830.16,1
17004,1,At Risk,200,2,1012.22,0
17005,1,At Risk,278,3,742.3600000000001,1
17006,1,At Risk,200,4,854.5400000000001,0
17007,0,Loyal Customers,9,6,692.9000000000001,0
17011,1,At Risk,455,3,400.8,0
17017,3,Champions,8,29,9910.169999999998,0
17018,2,Potential Loyalists,133,5,1772.6,0
17019,2,Potential Loyalists,69,12,3720.22,0
17020,1,At Risk,350,2,935.62,1
17021,2,Potential Loyalists,250,6,1182.2199999999998,1
17023,1,At Risk,225,3,800.18,1
17025,2,Potential Loyalists,181,4,1313.84,0
17026,1,At Risk,177,2,87.30000000000001,0
17027,2,Potential Loyalists,91,7,880.7,0
17028,1,At Risk,389,3,1593.8299999999997,1
17029,2,Potential Loyalists,44,6,1779.3,0
17031,2,Potential Loyalists,186,4,2393.5,0
17032,2,Potential Loyalists,411,7,2916.9700000000003,1
17033,0,Loyal Customers,22,3,910.75,0
17034,1,At Risk,95,4,680.1999999999999,0
17035,0,Loyal Customers,53,5,613.59,1
17041,1,At Risk,168,5,909.21,0
17043,2,Potential Loyalists,74,5,1055.97,0
17044,2,Potential Loyalists,167,14,11013.82,0
17045,1,At Risk,55,3,528.19,0
17046,1,At Risk,252,4,1264.0500000000004,0
17047,0,Loyal Customers,13,5,1937.76,0
17048,2,Potential Loyalists,85,9,1906.73,0
17049,3,Champions,22,17,5869.3,0
17050,2,Potential Loyalists,58,10,3663.79,0
17051,0,Loyal Customers,2,4,714.3900000000001,1
17059,0,Loyal Customers,5,8,4018.16,0
17062,2,Potential Loyalists,121,7,1198.14,1
17063,2,Potential Loyalists,90,15,2496.76,0
17065,1,At Risk,445,2,194.7,1
17067,1,At Risk,532,3,454.54,1
17068,3,Champions,12,37,6931.29,0
17069,3,Champions,34,14,4157.65,0
17071,2,Potential Loyalists,42,11,2164.0,0
17075,2,Potential Loyalists,61,10,2103.6800000000003,0
17076,1,At Risk,81,5,735.87,0
17080,2,Potential Loyalists,76,7,746.23,0
17081,1,At Risk,203,4,674.23,0
17082,2,Potential Loyalists,126,5,3365.12,0
17083,2,Potential Loyalists,103,10,3640.03,0
17084,1,At Risk,204,2,2253.2200000000003,0
17085,3,Champions,58,31,7535.259999999999,0
17090,0,Loyal Customers,35,10,1754.5800000000002,0
17091,3,Champions,48,17,5377.060000000001,0
17092,2,Potential Loyalists,85,11,3952.08,0
17094,1,At Risk,126,3,402.2,1
17095,2,Potential Loyalists,107,9,1792.0499999999995,0
17096,2,Potential Loyalists,69,11,2870.54,0
17097,1,At Risk,132,3,673.6700000000001,0
17098,1,At Risk,189,3,591.07,1
17101,1,At Risk,202,3,885.32,0
17107,3,Champions,16,8,9378.8,0
17109,0,Loyal Customers,40,4,875.0100000000001,0
17110,1,At Risk,328,2,347.4,0
17113,2,Potential Loyalists,313,8,2322.59,1
17114,0,Loyal Customers,16,5,446.09,0
17115,0,Loyal Customers,34,10,2234.0100000000007,0
17122,1,At Risk,196,3,432.18,0
17123,1,At Risk,247,2,621.3699999999999,0
17126,2,Potential Loyalists,107,7,1573.46,0
17127,2,Potential Loyalists,236,5,1155.03,1
17132,1,At Risk,260,2,1272.8000000000002,1
17133,2,Potential Loyalists,54,8,10771.76,0
17134,1,At Risk,72,2,542.6,0
17135,2,Potential Loyalists,97,6,1309.1799999999996,0
17137,2,Potential Loyalists,224,6,1133.6299999999997,1
17138,2,Potential Loyalists,83,7,4417.27,1
17139,3,Champions,18,19,13621.89,0
17141,1,At Risk,226,4,754.33,1
17142,0,Loyal Customers,47,4,1283.75,1
17143,1,At Risk,225,2,924.1100000000002,1
17145,2,Potential Loyalists,273,7,3120.91,1
17146,2,Potential Loyalists,71,15,5674.34,0
17147,3,Champions,14,14,2458.4700000000007,0
17150,2,Potential Loyalists,184,6,1375.6500000000003,1
17152,0,Loyal Customers,2,5,2016.5,1
17155,1,At Risk,335,5,640.7600000000001,0
17156,1,At Risk,292,2,591.8699999999999,1
17157,2,Potential Loyalists,288,17,4832.9,0
17158,0,Loyal Customers,40,5,1411.5800000000002,0
17159,1,At Risk,285,2,560.7099999999999,0
17160,3,Champions,33,14,7896.199999999999,0
17162,0,Loyal Customers,53,5,819.31,0
17163,1,At Risk,253,2,406.68,0
17165,2,Potential Loyalists,92,8,1794.3200000000002,1
17167,1,At Risk,187,3,867.1099999999999,1
17169,1,At Risk,368,2,320.95,0
17170,1,At Risk,182,3,178.68,1
17171,1,At Risk,97,2,384.59,1
17172,1,At Risk,235,4,638.81,0
17176,0,Loyal Customers,9,3,902.32,1
17179,0,Loyal Customers,40,5,1283.7799999999995,0
17180,2,Potential Loyalists,49,13,2025.81,0
17181,1,At Risk,181,2,380.97,0
17182,1,At Risk,230,2,321.29999999999995,1
17184,1,At Risk,377,2,198.41,1
17185,1,At Risk,399,3,229.46,1
17187,1,At Risk,34,2,467.7099999999999,1
17188,2,Potential Loyalists,110,13,3543.1400000000003,0
17189,1,At Risk,167,4,800.45,0
17190,0,Loyal Customers,15,6,1491.46,0
17191,2,Potential Loyalists,88,13,3561.8,0
17193,1,At Risk,194,3,610.74,0
17194,1,At Risk,168,2,776.6600000000001,1
17198,1,At Risk,173,2,1043.32,0
17200,1,At Risk,195,4,356.71,1
17201,1,At Risk,331,4,888.9100000000001,0
17203,2,Potential Loyalists,196,4,2012.03,0
17204,2,Potential Loyalists,43,12,5190.289999999999,0
17205,1,At Risk,224,2,615.2700000000001,0
17209,1,At Risk,457,3,611.5999999999999,1
17211,2,Potential Loyalists,41,12,2983.37,0
17212,1,At Risk,61,3,794.41,1
17213,2,Potential Loyalists,71,16,3338.0200000000004,0
17214,1,At Risk,57,4,613.6700000000001,0
17217,1,At Risk,42,2,218.0,1
17218,3,Champions,22,13,3178.54,0
17220,0,Loyal Customers,14,12,2742.38,0
17221,1,At Risk,399,3,643.39,0
17222,2,Potential Loyalists,285,5,1234.96,0
17223,1,At Risk,118,3,803.53,1
17226,1,At Risk,116,3,900.1199999999999,1
17227,2,Potential Loyalists,64,8,1448.86,0
17228,0,Loyal Customers,15,9,1958.73,0
17230,3,Champions,72,23,9924.95,1
17231,3,Champions,23,27,5362.58,0
17233,1,At Risk,256,2,369.98,0
17235,2,Potential Loyalists,180,7,1696.72,0
17236,2,Potential Loyalists,50,10,1576.9499999999998,0
17237,1,At Risk,183,2,687.39,0
17238,3,Champions,14,23,5401.55,0
17239,2,Potential Loyalists,120,6,1189.45,1
17241,2,Potential Loyalists,193,12,2744.1400000000003,1
17242,1,At Risk,264,3,1754.24,0
17243,3,Champions,44,63,15066.61,0
17244,1,At Risk,191,4,871.14,0
17245,0,Loyal Customers,12,2,371.63,1
17246,1,At Risk,354,2,38.92,1
17251,1,At Risk,170,4,812.4300000000002,1
17255,1,At Risk,107,3,613.1800000000001,0
17256,1,At Risk,120,4,386.83,0
17257,1,At Risk,244,2,192.73,1
17258,1,At Risk,204,2,417.2999999999999,1
17259,2,Potential Loyalists,176,5,1667.61,0
17262,2,Potential Loyalists,35,10,2459.62,0
17266,1,At Risk,307,2,207.08999999999992,0
17268,2,Potential Loyalists,51,9,1246.73,0
17270,1,At Risk,277,2,604.3999999999999,1
17276,1,At Risk,207,2,507.14,1
17277,0,Loyal Customers,35,2,1065.35,1
17278,1,At Risk,49,2,271.24,1
17281,2,Potential Loyalists,182,6,797.8499999999999,1
17282,1,At Risk,107,3,1378.1,0
17284,0,Loyal Customers,43,3,1839.57,0
17285,1,At Risk,436,2,420.84,1
17286,1,At Risk,208,2,241.56,0
17287,3,Champions,13,20,3548.19,0
17288,0,Loyal Customers,15,9,1743.9500000000005,0
17289,2,Potential Loyalists,184,7,1134.98,0
17290,2,Potential Loyalists,189,6,915.72,0
17292,1,At Risk,280,2,271.75,1
17293,2,Potential Loyalists,116,10,2368.4700000000003,0
17294,1,At Risk,477,2,467.79,1
17298,1,At Risk,182,4,443.24,0
17299,1,At Risk,247,2,346.97,0
17300,1,At Risk,198,2,393.64,1
17302,0,Loyal Customers,16,2,303.11999999999995,0
17306,3,Champions,12,11,4346.700000000001,0
17307,2,Potential Loyalists,173,15,3999.89,1
17308,2,Potential Loyalists,201,2,4511.76,1
17309,1,At Risk,189,2,247.84,0
17310,1,At Risk,195,2,1025.1,1
17311,2,Potential Loyalists,124,6,2738.17,0
17314,2,Potential Loyalists,62,16,3163.51,0
17315,3,Champions,9,28,5988.049999999999,0
17320,2,Potential Loyalists,44,5,2605.2499999999995,0
17321,1,At Risk,202,4,1040.32,0
17322,2,Potential Loyalists,184,7,922.59,1
17323,0,Loyal Customers,23,8,938.49,0
17324,2,Potential Loyalists,139,11,2013.87,0
17325,1,At Risk,88,3,609.5699999999999,1
17326,1,At Risk,216,2,321.94999999999993,1
17327,1,At Risk,217,2,152.35000000000002,1
17329,1,At Risk,123,4,724.6800000000001,0
17330,1,At Risk,352,2,59.900000000000006,0
17332,1,At Risk,336,5,827.77,1
17334,1,At Risk,109,4,635.1500000000001,1
17335,1,At Risk,191,2,508.0,1
17337,0,Loyal Customers,19,5,1993.47,0
17338,3,Champions,13,15,9141.89,0
17339,1,At Risk,173,3,179.0,0
17340,3,Champions,0,18,15854.34,0
17341,1,At Risk,174,3,1622.07,0
17342,2,Potential Loyalists,182,7,1227.54,1
17343,2,Potential Loyalists,163,6,1259.9399999999998,1
17344,1,At Risk,536,2,307.54,0
17345,0,Loyal Customers,4,10,1195.27,0
17346,3,Champions,12,16,3438.38,0
17348,2,Potential Loyalists,105,5,1464.9400000000005,0
17349,1,At Risk,188,4,741.5,0
17350,1,At Risk,202,3,619.9700000000003,0
17351,2,Potential Loyalists,81,10,1575.83,0
17353,2,Potential Loyalists,221,5,1502.0,0
17354,1,At Risk,236,3,1750.4,0
17356,2,Potential Loyalists,119,5,946.47,1
17358,2,Potential Loyalists,111,5,866.05,1
17360,1,At Risk,193,4,645.5900000000001,0
17361,1,At Risk,99,3,437.44,0
17362,2,Potential Loyalists,47,8,1024.04,1
17363,1,At Risk,203,3,940.86,1
17364,3,Champions,12,25,9691.09,0
17365,3,Champions,7,12,5320.61,0
17366,1,At Risk,200,3,1096.2399999999998,1
17368,2,Potential Loyalists,67,11,1802.39,0
17371,1,At Risk,169,4,332.29,0
17372,3,Champions,51,26,3749.33,0
17373,1,At Risk,120,4,665.83,0
17374,0,Loyal Customers,26,4,727.11,1
17375,0,Loyal Customers,7,4,660.5500000000001,1
17376,1,At Risk,119,3,356.29,0
17377,3,Champions,63,77,15811.07,0
17378,1,At Risk,182,2,10.95,1
17380,1,At Risk,242,4,645.0,1
17381,3,Champions,11,25,33544.89,0
17382,2,Potential Loyalists,243,7,836.88,0
17384,1,At Risk,27,2,398.8,0
17388,0,Loyal Customers,19,9,2195.21,0
17389,3,Champions,7,50,30370.92,0
17392,1,At Risk,114,3,620.56,1
17393,1,At Risk,218,2,381.15,1
17396,2,Potential Loyalists,179,9,1873.8,0
17400,0,Loyal Customers,18,7,3859.6100000000006,0
17402,3,Champions,41,17,3246.7,0
17404,3,Champions,19,18,29709.92,0
17406,2,Potential Loyalists,138,18,4905.049999999999,1
17408,1,At Risk,308,3,283.44,0
17409,2,Potential Loyalists,56,9,7282.210000000001,0
17411,2,Potential Loyalists,69,7,932.02,0
17412,3,Champions,4,16,3869.28,0
17413,1,At Risk,212,2,560.14,1
17414,2,Potential Loyalists,231,4,1471.5200000000004,0
17416,3,Champions,5,20,13853.04,0
17418,1,At Risk,131,2,373.99,0
17419,2,Potential Loyalists,57,14,4319.75,0
17420,1,At Risk,181,6,616.4499999999999,0
17421,1,At Risk,194,3,1059.41,1
17422,0,Loyal Customers,25,14,2243.46,0
17423,0,Loyal Customers,14,3,869.96,0
17426,2,Potential Loyalists,90,11,4234.389999999999,0
17428,3,Champions,20,34,21851.73,0
17429,0,Loyal Customers,26,4,1019.4,0
17430,1,At Risk,173,3,582.01,0
17432,2,Potential Loyalists,193,7,1385.63,0
17436,0,Loyal Customers,34,6,440.1600000000001,0
17438,2,Potential Loyalists,55,6,1422.7700000000002,1
17440,1,At Risk,47,4,261.78,0
17442,3,Champions,28,17,3186.57,0
17448,3,Champions,337,48,14481.97,1
17449,2,Potential Loyalists,42,9,3749.980000000001,0
17450,3,Champions,0,20,108182.56,0
17454,0,Loyal Customers,0,11,1547.9399999999998,1
17456,1,At Risk,173,2,1225.4200000000003,1
17457,3,Champions,12,17,5644.75,0
17460,3,Champions,33,19,2068.42,0
17463,0,Loyal Customers,41,5,1605.2600000000002,0
17464,1,At Risk,330,3,710.9799999999999,0
17465,2,Potential Loyalists,233,9,2542.79,1
17469,3,Champions,12,17,3485.64,0
17470,0,Loyal Customers,25,9,2302.91,0
17472,1,At Risk,96,3,675.8299999999999,0
17473,1,At Risk,209,3,607.0,1
17476,1,At Risk,201,4,489.86,1
17477,1,At Risk,420,5,1144.3,1
17478,1,At Risk,216,2,1272.8,1
17482,1,At Risk,295,2,778.1899999999999,1
17484,1,At Risk,384,2,209.57,1
17490,1,At Risk,196,2,658.18,0
17491,2,Potential Loyalists,68,10,3612.06,0
17492,1,At Risk,56,3,1122.42,1
17495,1,At Risk,193,2,309.16,0
17496,2,Potential Loyalists,166,5,1412.89,1
17497,1,At Risk,198,2,287.25,1
17499,1,At Risk,97,3,1341.39,1
17504,3,Champions,14,19,9565.12,1
17505,0,Loyal Customers,13,4,1776.63,0
17507,1,At Risk,69,2,605.5800000000002,1
17508,2,Potential Loyalists,88,9,4579.23,1
17511,3,Champions,14,61,120291.57,0
17512,3,Champions,8,16,3845.25,0
17513,1,At Risk,216,2,645.5999999999999,0
17515,0,Loyal Customers,14,8,1549.81,0
17516,0,Loyal Customers,25,4,644.6799999999998,0
17518,1,At Risk,233,2,329.42,1
